Part Number,Parts Description,Part Category,NDP,MRP,HSN Code,CGST Tax,SGST Tax,IGST Tax
1314A02701,ARM ASSY - RH,FRONT AXLE,2887.62,5066,87085000,9,9,18
1314A06001,ASSY. FRONT AXLE FIXED TRACK - PUDDLING,Front Axle,9276.69,15723,87085000,9,9,18
1314A06002,ASSY. FRONT AXLE FIXED TRACK - PUDDLING,Front Axle,7888.83,13371,87085000,9,9,18
1314A06003,ASSY. FRONT AXLE FIXED TRACK - PUDDLING,Front Axle,7563.33,13269,87085000,9,9,18
1314A06004,ASSY. FRONT AXLE FIXED TRACK - PUDDLING,FRONT AXLE,9733.12,16497,87089900,9,9,18
1314A06601,ASSY FRONT AXLE (NON PUDDLING),Front Axle,7364.97,12921,87085000,9,9,18
1314A06602,ASSY FRONT AXLE (NON PUDDLING),Front Axle,7856.34,13316,87089900,9,9,18
1314A06603,ASSY FRONT AXLE (NON PUDDLING),FRONT AXLE,9493.43,16091,87089900,9,9,18
1314A08201,ASSY.CENTER BEAM(PUDDLING),FRONT AXLE,5241.1,8883,87089900,9,9,18
1314A08301,ASSY.SPINDLE SHAFT & DUST SHIELD LH,FRONT AXLE,1647.3,2792,87089900,9,9,18
1314A08401,ASSY.SPINDLE SHAFT & DUST SHIELD RH,FRONT AXLE,1647.3,2792,87089900,9,9,18
1314A08601,ARM ASSY - RH,FRONT AXLE,4353.54,7379,87089900,9,9,18
1314A08701,ARM ASSY.LH,OTHERS,4498,7624,87089900,9,9,18
1314C01001,BRACKET REMOTE GREASING,SHEET METAL,23.37,41,85369090,9,9,18
1314C01101,Plug,FRONT AXLE,5,8,87085000,9,9,18
1314C01102,PLUG(EA),FRONT AXLE,5.31,9,87085000,9,9,18
1314C01301,PLUG,Controls,3.99,7,40169360,9,9,18
1314C03001,RUBBER WASHER,FASTENERS,17.8,30,40169350,9,9,18
1314C06101,STEEL BUSH - FES,Front Axle,331.18,561,87085000,9,9,18
1314C08801,SERIAL NUMBER PLATE,Sheet Metal,18.81,33,87089900,9,9,18
1315P00201,ASSY. REAR WHEEL(AG1418CC),Wheels,8453,14327,87089900,9,9,18
1316A00301,ASSY. STRAP CLAMP,FASTENERS,196.22,333,87089400,9,9,18
1316A00701,ASSY.PIPE (PUMP DEL TO STG IN),Steering,324.33,569,87089900,9,9,18
1316A00901,ASSY.PIPE SUCTION,Steering,367.7,623,73062919,9,9,18
1316A0100165,ASSY.RESERVOIR MTG BRACKET,SHEET METAL,257.64,452,87089900,9,9,18
1316A0250165,ASSY.BRACKET-RESERVOIR REMOTE BREATHER,,166.7,283,87089900,9,9,18
1316C00201,Plug - Stg Column,STEERING,2.95,5,87089900,9,9,18
1316C02601,HOSE-REMOTE BREATHER,,218.04,370,40092200,9,9,18
1316P00501,STEERING COLUMN,Steering,1894,3211,87089400,9,9,18
1316P00601,STEERING COLOUMN,STEERING,1359,2449,87089400,9,9,18
1316P00701,STEERING PUMP - 8CC,Steering,3541.6,6003,84136010,9,9,18
1316P00702,STEERING PUMP - 8CC(R983088890),Steering,3406.09,5773,84136010,9,9,18
1316P01001,STEERING RESERVOIR ASSEMBLY,Steering,1521.9,2670,87089400,9,9,18
1316P01002,STEERING RESERVOIR ASSEMBLY,,1807.46,3063,84212300,9,9,18
1316P01101,KIT - HYDROSTATIC STEERING PIPE LINES,Steering,2219.58,3894,87089900,9,9,18
1316P01201,KIT-HYDROSTATIC PIPE LINES,Hydraulics,1517.34,2662,87089900,9,9,18
1316P01401,KIT-HYDROSTATIC PIPE LINES,HYDRAULICS,1422.74,2406,87089900,9,9,18
1316P01501,KIT-HYDROSTATIC PIPE LINES,HYDRAULICS,2136.93,3749,87089900,9,9,18
1317C00101,BEEDING - RUBBER,Sheet Metal,82.45,140,40091100,9,9,18
1317P00101,TYRE 8.3X24(DOMESTIC MARKET),WHEELS,11401.71,20003,40117000,9,9,18
1317P00201,WHEEL - W7 X 24(AG1865CC),WHEELS,6653.47,11277,87087000,9,9,18
1317P00301,FRONT TUBE - 8.3X24,WHEELS,1280.22,2246,40139049,9,9,18
1318C00301,PLUG(AA),Engine,3.99,7,87085000,9,9,18
1318P01701,TIIIA S325 ENGINE DTVS FIP (1904)-MF245,Engine,96248,174996,84082020,9,9,18
1318P01901,ENGINE SJ327 TIIIA-49.5P LIST NO-1937,ENGINE,120849.3,204830,87089900,9,9,18
1318P02801,TIIIA SJ327 ENGINE LIST NO 1946,Engine,153779.16,269788,84082020,9,9,18
1318P03001,TIIIA S325 ENGINE DTVS FIP (1956)-MF5245,Engine,146196,247790,84082020,9,9,18
1318P03201,SJ327 ENGINE (LISI NO 1965)-MF245,Engine,152876,259112,84082020,9,9,18
1318P03202,SJ327 ENGINE (LIST NO 1965)-MF245,Engine,110812.56,194408,84082020,9,9,18
1318P03701,TIIIA SJ327 ENGINE LIST NO 4106,Engine,151871.94,266442,84082020,9,9,18
1318P03801,LIST NO 4110 - SJ327 TIIIA MF 245 CROWN,ENGINE,120305,218736,84082020,9,9,18
1318P04001,ENGINE LIST 3252-TAFE 45 DI COMPRESSOR,ENGINE,167144,283295,84082020,9,9,18
1318P04201,ENGINE LIST 3257-TAFE 45 DI COMPRESSOR,ENGINE,157914,267651,84082020,9,9,18
1319A00101,FUEL PIPE ASSY-FILTER TO ROTARY PUMP,Engine,142.02,241,73062919,9,9,18
1319A00201,FUEL PIPE ASSY-INJECTOR O/F TO TANK O/F,Engine,115.14,202,73062919,9,9,18
1319A00301,FUEL PIPE ASSY-ROTARY PUMP TO TANK,Engine,202,365,73062919,9,9,18
1319A01001,ASSY PIPE RESERVE TANK TO  HEATER CROCK,Engine,53.58,94,87089900,9,9,18
1319A01101,ASSY -PIPE RESEVE TANK TO FIP O/F PIPE,Engine,157.32,276,87089900,9,9,18
1319A02301,ASSY PIP LINE FULE TANK TO RESERVE TANK,Sheet Metal,102.03,179,87089900,9,9,18
1319A02401,ASSY PIPE FUEL TANK TO FEEDPUMP,Engine,299.79,508,87081010,9,9,18
1319A02501,ASSY PIPE FEEDPUMP TO FILTTER,Engine,279.3,490,87081010,9,9,18
1319A02601,ASSY FUEL PIPE-FILTTER TO ROTARY PUMP,Engine,236.59,401,87081010,9,9,18
1319A02701,ASSY FUEL PIPE-ROTARY PUMP TO FUEL TANK,Engine,755.61,1281,87081010,9,9,18
1319A03101,ASSY.FUEL TAP & BUSH WITH NUT & WASHER,FASTENERS,321.39,564,87089900,9,9,18
1319A03901,ASSY.PIPE(WATER SEP TO FEED PUMP),Engine,136.8,240,73062919,9,9,18
1319A04001,ASSY.PIPE(FEED PUMP TO FUEL FILTER),Engine,151.05,265,73062919,9,9,18
1319A04101,ASSY.PIPE(FUEL FILTER TO FIP),Engine,143.37,243,87089900,9,9,18
1319A04201,ASSY.PIPE(FIP TO JOINT),Engine,140.79,247,73062919,9,9,18
1319A04301,ASSY.PIPE(JOINT TO FUEL TANK),Engine,136.23,239,87089900,9,9,18
1319A04401,ASSY FUEL PIPE TANK TO SEDIMENT BOWL,Engine,254.79,447,87081010,9,9,18
1319A04501,ASSY FUEL PIPE HAND PRIMER TO FEED PUMP,Engine,307.23,539,87081010,9,9,18
1319A04601,ASSY HAND PRIMER MOUNTING BRACKET,Sheet Metal,51.3,90,87089900,9,9,18
1319A05701,ASSY.PIPE (FUEL FILTER TO FIP),Engine,253.36,429,73062919,9,9,18
1319A06301,ASSY. PIPE (WATER SEPARATOR TO PUMP),ENGINE,179.17,304,73062919,9,9,18
1319A06901,HOSE - WATER SEPARATOR TO PRE-FILTER,Engine,352.54,598,87089900,9,9,18
1319A07301,ASSY PIPE - WATER SEPARATOR TO FEED PUMP,ENGINE,261.82,444,87089900,9,9,18
1319P00401,PLASTIC CLAMP-FUEL PIPE,Electricals,36.96,61,39173990,9,9,18
1319P00601,KIT - FUEL PIPE LINES,Engine,843.6,1480,87089900,9,9,18
1319P00901,KIT-FUEL PIPE LINES - MF245,ENGINE,573.3,972,84099990,14,14,28
1319P01001,HOSE FOR FUEL LINE LPC,ENGINE,227.49,386,87089900,9,9,18
1319P01101,PLASTIC CLAMP OF Ø12MM,Fasteners,28.5,50,87089900,9,9,18
1319P01201,KIT - FUEL PIPE LINES,Engine,850.67,1395,73062919,9,9,18
1319P01501,ASSY.HOSE- FUEL FILTER TO FIP,ENGINE,576.74,978,84812000,9,9,18
1320C03301,HEAT SHIELD PIPE,ENGINE,577.52,979,87089900,9,9,18
1321A00601,ASSY TOP SEALING SUPPORT BRKT_LH,Sheet Metal,165.3,290,87089100,9,9,18
1321A00603,ASSY TOP SEALING SUPPORT BRKT_LH,SHEET METAL,71.82,126,87089900,9,9,18
1321A00701,ASSY TOP SEALING SUPPORT BRKT_RH,Sheet Metal,165.3,290,87089100,9,9,18
1321A00703,ASSY TOP SEALING SUPPORT BRKT_RH,SHEET METAL,71.82,126,87089900,9,9,18
1321A00901,RADIATOR BOTTOM PLATE ASSEMBLY,Radiator,376.77,661,87089100,9,9,18
1321A0100165,ASSY RECOVERY BOTTLE MOUNTING BRACKET,SHEET METAL,112.33,184,87089900,9,9,18
1321A0240165,ASSY RADIATOR MTG BRACKET RH,Sheet Metal,165.79,281,87089100,9,9,18
1321A0250165,ASSY RADIATOR MTG BRACKET LH,Sheet Metal,174.05,295,87089100,9,9,18
1321C01101,VERTICAL TOP SEALING PLATE,SHEET METAL,398.43,699,87089100,9,9,18
1321C03101,RADIATOR TOP HOSE,Radiator,219.48,372,40092100,9,9,18
1321C04401,HOSE BOTTOM,RADIATOR,350.25,594,40091100,9,9,18
1321C05401,SIDE SEALING RUBBER PAD LH,Engine,117.99,207,40169390,9,9,18
1321C0620165,TOP SEALING PLATE,SHEET METAL,386.46,678,87089900,9,9,18
1321C06501,SPACER - RADIATOR BOTTOM,RADIATOR,53.01,93,87089900,9,9,18
1321C06601,RUBBER BEADING - TOP PANEL,Sheet Metal,147.06,258,40091100,9,9,18
1321C07701,HOSE - RADIATOR TOP,RADIATOR,98.54,167,40091100,9,9,18
1321P00601,ALUMINIUM RADIATOR - 241 / 245,RADIATOR,5096.08,8638,87089100,9,9,18
1321P00701,ALUMINIUM RADIATOR MAHAMAHAAN,Radiator,7367.26,12487,87089100,9,9,18
1321P00702,ALUMINIUM RADIATOR MAHAMAHAAN,Radiator,7728.4,13099,87089100,9,9,18
1321P00801,ALUMINUM RADIATOR 45 DI,RADIATOR,3951.24,6932,87089100,9,9,18
1321P00802,ASSY.ALUMINUM RADIATOR (45 DI),RADIATOR,6956,11790,87089100,9,9,18
1321P01201,ASSY.RADIATOR-ALUMINIUM,Radiator,9529.83,16152,87089100,9,9,18
1321P01401,ASSY.ALUMINIUM RADIATOR,RADIATOR,6199.1,10507,87089100,9,9,18
1322A00101,PASSENGER SEAT- FENDER LH,Sheet Metal,1511.07,2651,94012000,9,9,18
1322A00201,PASSENGER SEAT - FENDER RH,Sheet Metal,1113.78,1954,94012000,9,9,18
1322A0030165,ASST SEAT SPACER - BOTTOM,Seat,208.62,366,87089900,9,9,18
1322A0040165,ASSY SEAT SPACER - TOP,Seat,395.01,693,94019000,9,9,18
1322A0050169,ASSY. WATER BOTTLE HOLDER,SHEET METAL,240.54,422,87089900,9,9,18
1322P00201,ASSY. SEAT,Seat,5274.42,8939,94012000,9,9,18
1322P00202,ASSY. SEAT,Seat,4922.79,8344,94012000,9,9,18
1322P00203,ASSY. SEAT,Seat,4190,7102,94012000,9,9,18
1322P00401,ASSY. SEAT(FIXED),SEAT,3504.36,6148,94012000,9,9,18
1322P00601,ASSY.SEAT,Seat,5804.51,9838,94012000,9,9,18
1322P00602,ASSY.SEAT,SEAT,4840.8,8205,94012000,9,9,18
1322P00801,ASSY SLIDING SEAT - DUAL TONE,Seat,4569.82,7746,87089900,9,9,18
1322P00802,ASSY SLIDING SEAT - DUAL TONE,Seat,4958.67,8404,87089900,9,9,18
1322P01301,ASSY SEAT - INTEGRATED 60MM SPACER,Sheet Metal,4867.6,8250,94012000,9,9,18
1323A0170265,ASSY PLATE - LH,SHEET METAL,499.89,877,87089900,9,9,18
1323A0180265,ASSY PLATE - RH,SHEET METAL,500.46,878,87089900,9,9,18
1323A01901,HOOD - MAHA-MAHAAN,Sheet Metal,5375.67,9431,87089900,9,9,18
1323A0190160,Assy Hood - Mahamahaan,Sheet Metal,5168.76,9068,87089900,9,9,18
1323A03001,ASSY HOOD& CAP,Sheet Metal,4942.47,8671,87089900,9,9,18
1323A0330160,WRAPPER FRAME ASSEMBLY,Sheet Metal,969,1700,87089900,9,9,18
1323A03401,ASSY INSTRUMENT PANEL,Sheet Metal,1926.6,3380,87089900,9,9,18
1323A0380160,ASSY GRILLE,SHEET METAL,1284.4,2177,87089900,9,9,18
1323A03901,ASSY PLATE LH,Sheet Metal,536.94,942,87089900,9,9,18
1323A04001,ASSY PLATE RH,Sheet Metal,631.56,1108,87089900,9,9,18
1323A05801,ASSY HOOD & CAP,Sheet Metal,6133.67,10396,87089900,9,9,18
1323A06201,ASSY. HOOD MTG PLATE LH,Sheet Metal,363.42,638,87089900,9,9,18
1323A06301,ASSY. HOOD MTG PLATE RH,Sheet Metal,363.42,638,87089900,9,9,18
1323A06901,ASSY HOOD AND CAP,Sheet Metal,4591.85,7783,87089900,9,9,18
1323A0750165,ASSY. HOOD MOUNTING BRACKET LH,Sheet Metal,256.5,450,87089900,9,9,18
1323A0760165,ASSY. HOOD MOUNTING BRACKET RH,Sheet Metal,256.5,450,87089900,9,9,18
1323A08502,ASSY HOOD AND CAP,Sheet Metal,4740.36,8035,87089900,9,9,18
1323A0850260,ASSY HOOD AND CAP,SHEET METAL,3531.58,5986,87089900,9,9,18
1323A08503,ASSY HOOD AND CAP,Sheet Metal,3563.03,6039,87089900,9,9,18
1323A0850360,ASSY HOOD AND CAP,Sheet Metal,4200,7119,87089900,9,9,18
1323A09301,ASSY WRAPPER,Sheet Metal,3201.03,5425,87089900,9,9,18
1323A0930160,ASSY WRAPPER,SHEET METAL,2730.22,4627,87089900,9,9,18
1323A1040165,ASSY. GRILL,SHEET METAL,901.68,1528,87089900,9,9,18
1323C02501,SIDE PANEL - RH,Sheet Metal,444.03,779,87089900,9,9,18
1323C02601,SIDE PANEL - LH,Sheet Metal,444.03,779,87089900,9,9,18
1323C06901,HAY GUARD,Sheet Metal,249.09,437,87089900,9,9,18
1323C0690165,HAY GUARD,SHEET METAL,193.52,328,87089900,9,9,18
1323C10301,1IR CLEANER RUBBER BOOT,Engine,104.36,176,84212300,9,9,18
1323C11601,SEAL SHROUD,ENGINE,13.11,23,40169390,9,9,18
1323C13301,AIR CLEANER RUBBER FLAP,Engine,91.38,155,40169390,9,9,18
1323C13501,STICKER - ABRASIVE,ACCESSORIES,16.53,29,70199090,9,9,18
1323C1450165,BRAKCET - HOOD STOPPER,SHEET METAL,299.98,508,87089900,9,9,18
1323C14801,BEZEL-LH,SHEET METAL,303.28,514,40169360,9,9,18
1323C14901,BEZEL-RH,SHEET METAL,303.28,514,40169360,9,9,18
1323C15101,U CLIP-BEZEL,SHEET METAL,11.8,20,87089900,9,9,18
1323C1650165,INTERMEDIATE PLATE - BUMP STOP,SHEET METAL,215.02,364,87089900,9,9,18
1323C16701,DOUBLER PLATE - FENDER,SHEET METAL,24.5,42,87089900,9,9,18
1323C16801,RUBBER FLAP - PRECLEANER TUBE,ENGINE,45,76,39269099,9,9,18
1323P0010165,KIT-HOOD MTG BRKT,SHEET METAL,572.89,971,87089900,9,9,18
1323P0020165,KIT-HOOD EXTENSION PLATE,SHEET METAL,586.89,1030,87089900,9,9,18
1323P00301,KIT-HOOD MTG PLATE,Sheet Metal,1053.36,1848,87089900,9,9,18
1323P00501,KIT-ASSY HOOD MTG,Sheet Metal,663.48,1164,87089900,9,9,18
1323P00502,KIT-ASSY HOOD MTG,SHEET METAL,806,1366,87089900,9,9,18
1324A00601,ASSY.MAIN HARNESS - SARJA,Electricals,1710.44,2899,85443000,9,9,18
1324A00802,ASSY.MAIN HARNESS - MAHAMAHAAN,Electricals,2728.59,4787,85443000,9,9,18
1324A01001,ASSY. MAIN HARNESS (SARJA),ELECTRICALS,3341.19,5663,85443000,9,9,18
1324A01102,ASSY.MAIN HARNESS,Electricals,2303.94,4042,85443000,9,9,18
1324A02001,ASSY. MAIN HARNESS,ELECTRICALS,2743.95,4651,85443000,9,9,18
1324A0210160,ASSY.ALTERNATOR GUARD,SHEET METAL,237.18,402,87089900,9,9,18
1324A02601,ASSY. MAIN HARNESS,Electricals,1754.51,3078,85443000,9,9,18
1324A02801,ASSY. MAIN HARNESS,ELECTRICALS,3637.28,6165,85443000,9,9,18
1324A0290160,ASSY ALTERNATOR GUARD,SHEET METAL,306.66,538,87089900,9,9,18
1324A03301,ASSY.MAIN HARNESS,ELECTRICALS,2569.26,4355,85365090,9,9,18
1324P00501,FAN BELT,Engine,232.59,394,40103999,9,9,18
1325A00401,ASSY QUADRANT - HI LIFT,HYDRAULICS,2473.63,4193,87089900,9,9,18
1325A00501,LEVER ASSY POSITION CONTROL,Hydraulics,243.63,413,87089900,9,9,18
1325A0070165,ASSY BRACKET CONTROL BEAM,Sheet Metal,529.53,929,87089900,9,9,18
1325A01201,ASSY. CHECK CHAIN,HYDRAULICS,415.51,704,87089900,9,9,18
1325A01202,ASSY. CHECK CHAIN,OTHERS,394.1,668,87089900,9,9,18
1325A01501,ASSY. CHECK CHAIN RH,Hydraulics,533.03,903,87089900,9,9,18
1325A01601,ASSY. CHECK CHAIN LH,Hydraulics,535.01,907,87089900,9,9,18
1325A01801,Load King Hitch_70 MM_Thresher,IMPLEMENTS,1866.75,3275,87089900,9,9,18
1325A0180165,ASSY ADJUSTABLE HITCH (70 MM),IMPLEMENTS,2201.91,3863,87089900,9,9,18
1325A01901,Load King Hitch  _83 MM_Heavy Haulage,IMPLEMENTS,1866.75,3275,73199000,9,9,18
1325A02101,ASSY.HITCH PIN,IMPLEMENTS,287.33,487,87089900,9,9,18
1325C00401,PIN CONTROL BEAM,Hydraulics,153.99,261,87089900,9,9,18
1325C0080165,ADJUSTABLE HITCH SIDE SUPPORT - L.H,Implements,394.44,692,87089900,9,9,18
1325C0080265,ADJUSTABLE HITCH SIDE SUPPORT - L.H,IMPLEMENTS,666.45,1129,87089900,9,9,18
1325C0080365,ADJUSTABLE HITCH SIDE SUPPORT - L.H,OTHERS,773.4,1311,87089900,9,9,18
1325C0090165,ADJUSTABLE HITCH SIDE SUPPORT - R.H,Implements,394.44,692,87089900,9,9,18
1325C0090265,ADJUSTABLE HITCH SIDE SUPPORT - R.H,IMPLEMENTS,666.45,1129,87089900,9,9,18
1325C0090365,ADJUSTABLE HITCH SIDE SUPPORT - R.H,OTHERS,773.4,1311,87089900,9,9,18
1325C02601,PIN CONTROL BEAM,Hydraulics,291.27,494,73199000,9,9,18
1325C02602,PIN CONTROL BEAM,Hydraulics,361.24,612,73199000,9,9,18
1325C02801,PIN-CHECK CHAIN,Hydraulics,80.45,136,87089900,9,9,18
1325C0330160,SPACER-CONTROL BEAM,Sheet Metal,91.2,160,87089900,9,9,18
1325C04101,BOSS CONTROL BEAM,HYDRAULICS,57.82,98,74122090,9,9,18
1325C04201,PIN HITCH,Implements,162.82,276,87089900,9,9,18
1325P00101,ASSY LOWER LINK - LH,Hydraulics,2932.08,5144,87089900,9,9,18
1325P00102,ASSY LOWER LINK - LH,Hydraulics,2580.96,4528,87089900,9,9,18
1325P00103,ASSY LOWER LINK - LH,HYDRAULICS,2749.16,4660,87089900,9,9,18
1325P00201,ASSY LOWER LINK - RH,Hydraulics,2932.08,5144,87089900,9,9,18
1325P00202,ASSY LOWER LINK - RH,Hydraulics,2584.38,4534,87089900,9,9,18
1325P00203,ASSY LOWER LINK - RH,HYDRAULICS,2941.6,4986,87089900,9,9,18
1326A00101,TUBE QUADRANT ASSY,Hydraulics,412.08,698,87089900,9,9,18
1326A00202,ASSY SUPPORT QUADRANT,Hydraulics,458.28,804,87089900,9,9,18
1326A00203,ASSY SUPPORT QUADRANT,HYDRAULICS,1628.8,2761,87089900,9,9,18
1326A00701,ASSY LIFT ARM,Hydraulics,1624,2753,87089900,9,9,18
1326A01201,ASSY CONTROL SPRING,FASTENERS,2126.06,3603,87089900,9,9,18
1326C00101,QUADRANT PLATE - 245,Hydraulics,30.3,51,87089900,9,9,18
1326C00301,SPECIAL NUT QUADRANT,Hydraulics,16.36,28,87089900,9,9,18
1326C00601,ARM HYDRAULIC LIFT,HYDRAULICS,2246.45,3808,87089900,9,9,18
1326C01101,HEX. BOLT- 1/4 UNF/UNC-41MM LENGTH,FASTENERS,15.56,27,73261910,9,9,18
1326C01201,ARM HYDRAULIC LIFT,Hydraulics,1774.84,3008,87085000,9,9,18
1327P00101,RELIEF VALVE_LP,Hydraulics,569.56,965,84818090,9,9,18
1328P00101,TOOL BOX SEALING-PLASTIC WIRE,Electricals,7.67,13,87089900,9,9,18
1329P00101,ASSY.INSTRUMENT CLUSTER,Instrument Cluster,3124.98,5297,90291090,9,9,18
1330A0140165,ASSY.INTERMEDIATE FOOT STEP,Sheet Metal,532.6,903,87089900,9,9,18
1330A0200165,ASSEMBLY PLATFORM MOUNTING L.H,SHEET METAL,1346.97,2283,87089900,9,9,18
1330A0240165,ASSY MOUNTING BRACKET REAR L.H,Sheet Metal,264.91,449,87089900,9,9,18
1330A0260165,ASSY PLATFORM MOUNTING R.H,SHEET METAL,829.74,1406,87089900,9,9,18
1330A0290165,ASSEMBLY PLATFORM - R.H,SHEET METAL,759.24,1287,87089900,9,9,18
1330C03201,STUD PLATFORM MTG,Fasteners,13.68,24,73181900,9,9,18
1330C03202,STUD PLATFORM MTG,FASTENERS,14.82,26,73181900,9,9,18
1330C0550165,PLAT FORM-LH,SHEET METAL,709.57,1202,87089900,9,9,18
1330C08001,SUPPORT BOSS,Controls,35.91,63,87089900,9,9,18
1331A0010365,ASSY BATTERY PLATFORM SWING UP,Sheet Metal,1927.74,3382,87085000,9,9,18
1331A0030165,ASSY. BATTERY PLATFORM,Sheet Metal,1919.19,3367,87085000,9,9,18
1331A0060165,ASSY. BATTERY PLATFORM,Sheet Metal,2101.02,3686,87085000,9,9,18
1333C00101,EMBLEM HOOD-LH MAHAMAHAAN,Accessories,170,288,49089000,9,9,18
1333C00201,EMBLEM HOOD-RH MAHAMAHAAN,Accessories,171,290,49089000,9,9,18
1333C00301,EMBLEM HOOD 5245 DI-RH MAHAMAHAAN,Accessories,403.29,684,49089000,9,9,18
1333C00401,EMBLEM HOOD 5245 DI-LH MAHAMAHAAN,Accessories,423.83,718,49089000,9,9,18
1333C02101,EMBLEM HOOD & CROWN STIRP L.H (5245),Accessories,295.68,501,49089000,9,9,18
1333C02102,EMBLEM HOOD & CROWN STIRP L.H (5245),Accessories,308.88,524,49089000,9,9,18
1333C02201,EMBLEM HOOD & CROWN STIRP R.H (5245),Accessories,320.76,544,49089000,9,9,18
1333C02202,EMBLEM HOOD & CROWN STIRP R.H (5245),Accessories,308.88,524,49089000,9,9,18
1333C02401,SERIAL NUMBER PLATE - DOMESTIC,Sheet Metal,21.09,37,87089400,9,9,18
1333C02501,DECAL-TRACTOR GREASING POINTS,Accessories,39.33,69,87089900,9,9,18
1333C04501,EMBLEM HOOD RH - MF 245 DI UG,Accessories,445.5,755,49089000,9,9,18
1333C04601,HOOD EMBLEM LH - MF 245 DI MAHAAN,Accessories,445.5,755,49089000,9,9,18
1333C04701,SERIAL NUMBER PLATE - DOMESTIC,Front Axle,20.06,34,83100010,9,9,18
1333C05401,BRAKE HOLOGRAM STICKER,OTHERS,1.76,3,49119990,9,9,18
1333P00302,HOOD EMBLEM 245 PLANETARY DRIVE - LH,ACCESSORIES,338.63,574,49089000,9,9,18
1333P00402,HOOD EMBLEM 245 PLANETARY DRIVE - RH,Accessories,194,329,49089000,9,9,18
1333P01001,EMBLEM KIT - MAHA SARJA,Accessories,1892.88,3208,49089000,9,9,18
1333P01101,EMBLEM KIT - MAHA SAKTHI 245 DIJ,Accessories,906.84,1537,49089000,9,9,18
1333P01102,EMBLEM KIT - MAHA SAKTHI 245 DIJ,ACCESSORIES,688.34,1167,49089000,9,9,18
1333P01301,EMBLEM KIT - 45 DI(EXPORT),ACCESSORIES,527.34,894,49089000,9,9,18
1333P01401,EMBEM KIT - TAFE 42 DI(EXPORT),SHEET METAL,247.38,434,39199010,9,9,18
1333P01801,EMBLEM KIT - MF 5245 PD,Accessories,551.76,935,49089000,9,9,18
1333P01802,EMBLEM KIT - MF 5245 PD,ACCESSORIES,872.17,1478,49089000,9,9,18
1333P02301,EMBLEM KIT - CROWN STRIP 'MAHAAN' BONNET,Accessories,247.5,419,49089000,9,9,18
1333P02501,EMBLEM KIT - MF 5245 PD 4WD DOMESTIC,ACCESSORIES,636.8,1079,49089000,9,9,18
1333P02801,EMBLEM KIT - MF 245 MAHAAN PS,ACCESSORIES,1097.58,1860,49089000,9,9,18
1333P03001,EMBLEM KIT - TAFE 45DI CROWN SERIES,Accessories,562,953,39199090,9,9,18
1334A01101,Fender RH with Gusset - 241,SHEET METAL,5782.82,10145,87089900,9,9,18
1334A0110160,Flat Top Fender RH with Gusset - 241,SHEET METAL,5489.39,9631,87089900,9,9,18
1334A0110169,Fender RH with Gusset - 241 EGL,Sheet Metal,4816.5,8450,87089900,9,9,18
1334A01201,Fender LH with Gusset - 241,Sheet Metal,5836.12,10239,87089900,9,9,18
1334A0120160,Flat Top Fender LH with Gusset - 241,Sheet Metal,4976.67,8731,87089900,9,9,18
1334A0120169,Fender LH with Gusset - 241 EGL,SHEET METAL,4845,8500,87089900,9,9,18
1334A01301,Fender Seat Rail - Regular,Sheet Metal,441.38,748,94012000,9,9,18
1334A0130160,Seat Rail - Gusset Fender,SHEET METAL,277.59,487,94012000,9,9,18
1334A01901,ASSY.FENDER LH,Sheet Metal,9006,15800,87089900,9,9,18
1334A0190169,FLAT TOP FENDER LH - SARJA (SHORTER OIB),Sheet Metal,7894.5,13850,87089900,9,9,18
1334A01902,ASSY.FENDER LH,Sheet Metal,11219.4,19016,87089900,9,9,18
1334A0190260,ASSY.FENDER LH,SHEET METAL,8640.56,14645,87089900,9,9,18
1334A02401,ASSY.FENDER RH,Sheet Metal,11624.37,19702,87089900,9,9,18
1334A02402,ASSY.FENDER RH,Sheet Metal,11059.11,18745,87089900,9,9,18
1334A0240260,ASSY.FENDER RH,SHEET METAL,8640.56,14645,87089900,9,9,18
1334A02403,ASSY.FENDER RH,Sheet Metal,12408.87,21032,87089900,9,9,18
1334A0240360,ASSY.FENDER RH,SHEET METAL,8658.16,14675,87089900,9,9,18
1334A02501,ASSY.FENDER LH,Sheet Metal,16901.65,28647,87089900,9,9,18
1334A0250160,ASSY.FENDER LH (639),SHEET METAL,8639.96,14644,87089900,9,9,18
1334A0290165,ASSY. FENDER MTG BRKT,Sheet Metal,907.44,1592,87089900,9,9,18
1334A0320165,ASSY. FENDER MTG BRKT,SHEET METAL,1005.61,1649,87089900,9,9,18
1334A0340165,ASSY ANCHOR BRACKET LH,Sheet Metal,353.4,620,87089900,9,9,18
1334A0350165,ASSY ANCHOR BRACKET RH,Sheet Metal,353.4,620,87089900,9,9,18
1334A04201,FENDER - LH,Sheet Metal,7436,12604,87089900,9,9,18
1334A0420160,FENDER - LH,SHEET METAL,6134.82,10398,87089900,9,9,18
1334A04301,FENDER - RH,Sheet Metal,5732.7,9716,87089900,9,9,18
1334A0430160,FENDER - RH,SHEET METAL,7225.82,12247,87089900,9,9,18
1334A04302,FENDER - RH,Sheet Metal,7807.8,13234,87089900,9,9,18
1334A0430260,FENDER - RH,SHEET METAL,7225.82,12247,87089900,9,9,18
1334A05201,ASSY. FENDER MTG. BRKT.,Sheet Metal,1623.62,2752,87089900,9,9,18
